query,score,name,type,id,image,description,url,article
rhubarb,64.83211517333984,Jatropha podagrica,Thing,kg:/m/03d8nnn,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTe4iSnMO99ALigzk65WGnqfuix2sJHaPmK0JbqyUY3UdDn5x7P,Plants,https://en.wikipedia.org/wiki/Jatropha_podagrica,Jatropha podagrica is a succulent plant in the family Euphorbiaceae. It is native to the tropical Americas but is grown as an ornamental plant in many parts of the world due to its unusual appearance. 
rhubarb,57.77226257324219,Lesser burdock,Thing,kg:/m/02w5lq8,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTynqcu0AsuJgBZIrROWqcYRIQ6gYVaN_CF9mHfQ2U6-YQa3ke-,,https://en.wikipedia.org/wiki/Arctium_minus,"Arctium minus, commonly known as lesser burdock, little burdock, louse-bur, common burdock, button-bur, cuckoo-button, or wild rhubarb, is a biennial plant. "
rhubarb,54.36660385131836,Rheum palmatum,Thing,kg:/m/09djfw,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRMini8mGJDXsCIno1CHPW-VsnH4elbO9xeLgQN9vl0oBYvGE9F,Plants,https://en.wikipedia.org/wiki/Rheum_palmatum,"Rheum palmatum is a species of flowering plant in the knotweed family Polygonaceae. It is commonly called Chinese rhubarb, ornamental rhubarb, Turkey rhubarb or East Indian rhubarb.
Rheum palmatum is a herbaceous perennial related to the edible rhubarb. "
rhubarb,47.89852523803711,Rheum rhaponticum,Thing,kg:/m/0n48j1m,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTTE42ofaNrOjeezCxq9U4epoEYI-MRdciSlzAS5v_RNE2t8lKe,Plants,https://en.wikipedia.org/wiki/Rheum_rhaponticum,"Rheum rhaponticum, the false rhubarb, rhapontic rhubarb or rhapontic, is a plant species in the genus Rheum found in the wild. It is the only Rheum species found only in Europe, and is now restricted to the Rila mountain range in south-western Bulgaria. "
rhubarb,40.56597900390625,Rhubarb tart,Thing,kg:/m/0ds2387,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3Oj1iE2Ip4nUEBZJ1pg4yjCMMi_Oniy5s9hS6P1RbQgXZMVQC,,https://en.wikipedia.org/wiki/Rhubarb_tart,"Rhubarb tart is a tart filled with rhubarb.
Mrs Beeton's recipe requires half a pound of puff pastry, five large sticks of rhubarb and quarter of a pound of sugar with a little lemon juice and lemon zest to taste. "
rhubarb,34.39792633056641,Petunia Rhubarb,Thing,kg:/g/11hbkdh6dk,,Fictional character,,
rhubarb,19.20071792602539,Rumex alpinus,Thing,kg:/m/0y4ql7n,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSzwRCfwEpNmEOmPYySYGDGONHhiCOF7MQ1gnsyETLxnFS4faEh,Plants,https://en.wikipedia.org/wiki/Rumex_alpinus,"Rumex alpinus, common name monk's-rhubarb, Munk's rhubarb or Alpine dock, is a leafy perennial herb in the family Polygonaceae. It is native to upland areas of Europe and Western Asia."
rutabagas,530.6849365234375,Rutabaga,Thing,kg:/m/013wxq,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhmQ8Itq_37MK6el5X3SmSd90tJrwjdkapVFiqCDBqPnG2HcrU,Root vegetables,https://en.wikipedia.org/wiki/Rutabaga,"The rutabaga, swede, neep, turnip or snagger, also called by several other names in different regions, is a root vegetable that originated as a cross between the cabbage and the turnip. "
rutabagas,7.0,Rutabagas,MusicRecording Thing,kg:/m/0ld7pw,,,,
rutabagas,7.0,Rutabagas,Event Thing,kg:/g/11hzlrs1s4,,,,
rutabagas,3.627450942993164,Beatnik Rutabagas from Beyond the Stars,Thing Book,kg:/m/05qhln5,,Book by Quentin Dodd,,
shallots,175.5927124023438,Shallot,Thing,kg:/m/0c2qc,,Plants,,
shallots,77.12274169921875,Bawang Merah Bawang Putih,Thing,kg:/m/0ch5fh_,,,https://en.wikipedia.org/wiki/Bawang_Merah_Bawang_Putih,"Bawang merah dan bawang putih is a popular traditional folklore originated from Nusantara, about two siblings with opposite characters; one good and one bad, and an unjust step mother. "
shallots,7.0,Shallots,Thing MusicRecording,kg:/g/11gbl3kt0p,,,,
shallots,7.0,Shallots,Thing MusicRecording,kg:/m/018h2pk,,,,
shallots,7.0,Shallots,Thing MusicRecording,kg:/g/11by__hnjv,,Song by MF DOOM,,
shallots,7.0,Shallots,Thing MusicRecording,kg:/m/0pzvc9,,,,
shallots,7.0,Shallots,Thing,kg:/g/11f_dgrlfr,,,,
shallots,6.533100128173828,Burma: Rivers of Flavor,Book Thing,kg:/m/0x30hjn,,Book by Naomi Duguid,,
spinach,5460.41455078125,Spinach,Thing,kg:/m/016rh7,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQZUkufBF8Ec9IFg0xW2dounuQuxXmIff8h1yxgovo5nt6xPA7-,Plants,https://en.wikipedia.org/wiki/Spinach,"Spinach is a leafy green flowering plant native to central and western Asia. It is of the order Caryophyllales, family Amaranthaceae, subfamily Chenopodioideae. "
spinach,437.91748046875,Water spinach,Thing,kg:/m/05gw9r,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSOYjQD2Rd7dBbdedDXK71riwhHNJA7NSlBfxFVHiq0Fud66wV8,Vegetable,https://en.wikipedia.org/wiki/Ipomoea_aquatica,"Ipomoea aquatica is a semi-aquatic, tropical plant grown as a vegetable for its tender shoots and it is not known where it originated. "
spinach,336.4275817871094,Spinach soup,Thing,kg:/g/11dxjvys6f,,Dish,https://en.wikipedia.org/wiki/Spinach_soup,"Spinach soup is a soup prepared using spinach as a primary ingredient. A common dish around the world, the soup can be prepared as a broth-based or cream-based soup, and the latter can be referred to as ""cream of spinach soup."" "
spinach,334.9474487304688,Chard,Thing,kg:/m/02nm6c,,Plants,,
spinach,327.6303405761719,Malabar spinach,Thing,kg:/m/05g_xw,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ3cHmbGBwI_oTZi0Srmf5cNzoNjjiMRJQrc8tKnnq2cYN77tj,Vegetable,https://en.wikipedia.org/wiki/Basella_alba,"Basella alba is an edible perennial vine in the family Basellaceae. It is found in tropical Asia and Africa where it is widely used as a leaf vegetable. It is native to the Indian subcontinent, Southeast Asia and New Guinea. "
spinach,324.5248413085938,Sorrel,Thing,kg:/m/06rsv,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3LHmiobc1aSsL8q1eq_iW2sFQXVctWR5jhe6Vz2qdTapOOVLP,Plants,https://en.wikipedia.org/wiki/Sorrel,"Common sorrel or garden sorrel, often simply called sorrel, is a perennial herb in the family Polygonaceae. Other names for sorrel include spinach dock and narrow-leaved dock. "
spinach,319.4271850585938,Spinach dip,Thing,kg:/m/011p_gwr,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEVNO_UY5PFJBBhVje2gP39rLEBCglzPNwhAAoMiMFz9LBjM65,Dip,https://en.wikipedia.org/wiki/Spinach_dip,"Spinach dip is a dip that uses the vegetable spinach as a primary ingredient. Frozen spinach is often used in its preparation. Additional primary ingredients may include: mayonnaise, cream cheese, sour cream and cheese. "
spinach,295.7564392089844,Creamed spinach,Thing,kg:/m/05v6869,,Dish,,
spinach,287.0139770507812,Komatsuna,Thing,kg:/m/0b45fc,,Vegetable,https://en.wikipedia.org/wiki/Komatsuna,"Komatsuna or Japanese mustard spinach is a leaf vegetable. It is a variety of Brassica rapa, the plant species that yields the turnip, mizuna, napa cabbage, and rapini. It is grown commercially in Japan and Taiwan. It is a versatile vegetable that's cooked and eaten in many ways. The plant is also used for fodder in some Asian countries.
"
spinach,278.3115539550781,Spanakopita,Thing,kg:/m/019ldr,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRtlxKGlVfaUz2t36CbxLaCpTYQY7sQzThNxA_lm8kfhh_J-jTn,,,
spinach,275.7742614746094,Chard,Thing,kg:/g/1219xxwy,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRu0RvedsU8HH_MoObmtR158Dd_ArbWiRSWYenPi85kCjBmct0R,,https://en.wikipedia.org/wiki/Chard,"Chard or Swiss chard is a green leafy vegetable. In the cultivars of the Flavescens-Group, the leaf stalks are large and often prepared separately from the leaf blade; the Cicla-Group is the leafy spinach beet. "
spinach,252.7955169677734,Spinach salad,Thing,kg:/m/0k0qpqb,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx7FqLBKAzYHcyX7vHaYI8154VM9HTZEXs8now59CxMAyA0J3J,,https://en.wikipedia.org/wiki/Spinach_salad,"Spinach salad is a salad with spinach as its main ingredient. Common additional ingredients include tomatoes, eggs, cheese, slivered almonds, walnuts and/or fresh or dried berries, such as cranberry, or strawberry.
"
spinach,191.7881317138672,Spinacia,Thing,kg:/m/0bbwr21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhSqOESvMupAFlIwvrtrm9tbgcuhEY7ohxVYSjl-W7n57FTx32,Plants,https://en.wikipedia.org/wiki/Spinacia,Spinacia is a flowering plant genus in subfamily Chenopodioideae of family Amaranthaceae. The most common member is spinach.
spinach,190.4989624023438,Field mustard,Thing,kg:/m/0652d4,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTAPcIWq6VgsBula-Ul3x4RikZ0dAhi6IKBAaHLhoSL3XstgU67,Plants,https://en.wikipedia.org/wiki/Brassica_rapa,"Brassica rapa is a plant consisting of various widely cultivated species including the turnip; napa cabbage, bomdong, bok choy, and rapini; and Brassica rapa subsp. oleifera, an oilseed which has many common names, including turnip rape, field mustard, bird rape, and keblock.
"
spinach,177.7775268554688,Pigweed,Thing,kg:/m/03gtp5,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ5FgN6RIm-MwWqO-jytmWVIG8As1lALgIjRNHSh7QofibH69N2,Plants,https://en.wikipedia.org/wiki/Chenopodium_album,"Chenopodium album is a fast-growing weedy annual plant in the genus Chenopodium.
Though cultivated in some regions, the plant is elsewhere considered a weed. "
spinach,164.0160369873047,Silver cock's comb,Thing,kg:/m/075bn6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTd3J289rLA7_dW7iOpcgrqRCFgcHsesFDZq6ZwdPZ3nAFZJ4i2,Plants,https://en.wikipedia.org/wiki/Celosia_argentea,"Celosia argentea, commonly known as the plumed cockscomb or silver cock's comb, is a herbaceous plant of tropical origin, and is known for its very bright colors. In India and China it is known as a troublesome weed."
spinach,156.0683898925781,Spinach quiche,Thing,kg:/m/05v6862,,Dish,,
spinach,155.3873901367188,New Zealand Spinach,Thing,kg:/m/0479b6j,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbijN9e7YZfUFvYId5sb_93yBOylRDAoY42s0535NbaH44YGM_,Vegetable,https://en.wikipedia.org/wiki/Tetragonia_tetragonoides,"Tetragonia tetragonoides, commonly called New Zealand spinach and other local names, is a flowering plant in the fig-marigold family. It is often cultivated as a leafy vegetable.
It is a widespread species, native to eastern Asia, Australia, and New Zealand. It has been introduced and is an invasive species in many parts of Africa, Europe, North America, and South America. Its natural habitat is sandy shorelines and bluffs, often in disturbed areas. It is a halophyte and grows well in saline ground."
spinach,138.837890625,Saltbushes,Thing,kg:/m/05jlh5,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ3Rqw-nt_VsShg5rtUasuyAfCquHHKn15y0P1lY3aR1Q56DWhX,Plants,https://en.wikipedia.org/wiki/Atriplex,"Atriplex is a plant genus of 250–300 species, known by the common names of saltbush and orache. It belongs to the subfamily Chenopodioideae of the family Amaranthaceae s.l..
The genus is quite variable and widely distributed. "
spinach,130.3802795410156,Tatsoi,Thing,kg:/m/0d7thq,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQhJOo9tWdphzOsuIMa1Eq4Vp1SXtnBBlKrA9w8aiexAVyW-XKd,Plants,https://en.wikipedia.org/wiki/Tatsoi,"Tatsoi is an Asian variety of Brassica rapa grown for greens. This plant has become popular in North American cuisine as well, and is now grown throughout the world."
starfruit,2624.975341796875,Carambola,Thing,kg:/m/0khv8,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRQn2jk6efzgiAD0ULlT1_jGPdf6s9yOCf5mYVKbAArIvPJibmX,Fruit,https://en.wikipedia.org/wiki/Carambola,"Carambola, or star fruit, is the fruit of Averrhoa carambola, a species of tree native to tropical Southeast Asia. The fruit is commonly consumed throughout Southeast Asia, the South Pacific, Micronesia, and parts of East Asia. "
starfruit,58.85383605957031,Damasonium alisma,Thing,kg:/m/0ch54j7,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRla5d0gqw5tUA9mdnqT4KVBj-3Kte7exOvVSR02meumxS9bQl6,,https://en.wikipedia.org/wiki/Damasonium_alisma,"Damasonium alisma is a species of flowering marsh plant known by the common name of starfruit. Its native range includes parts of Great Britain, France, Portugal, Spain, Italy, Greece, Russia, Ukraine, Moldova, and Kazakhstan.
"
starfruit,44.37290573120117,Nouryon Finance BV,Thing Organization Corporation,kg:/g/11h1y76glr,,,,
starfruit,7.0,Starfruit,Thing MusicRecording,kg:/m/0ytkknq,,,,
starfruit,7.0,Starfruit,Thing Event,kg:/g/11h7b82mft,,,,
starfruit,7.0,Starfruit,Thing MusicRecording,kg:/m/0ytl_5d,,,,
starfruit,7.0,Starfruit,MusicAlbum Thing,kg:/m/0rthwqv,,,,
starfruit,7.0,Starfruit,Organization Thing,kg:/g/11g9n497m2,,,,
starfruit,5.854263305664062,Starfruit LA,Thing,kg:/g/11f7bzp6tm,,Song by Choker,,
starfruit,3.71323299407959,Starfruit NYC,Thing,kg:/g/11f7r0v4rm,,Song by Choker,,
starfruit,3.369925975799561,Starfruit US Holdco LLC,Organization Thing,kg:/g/11h1y7_yrp,,,,
starfruit,2.862516403198242,Cep Iv Starfruit Sarl,Organization Thing,kg:/g/11h3lg9cf2,,,,
starfruit,2.585517406463623,Under the starfruit tree,Book Thing,kg:/m/0c4kzv5,,Book by Alice M. Terada,,
strawberries,3417.896240234375,Strawberries,Thing,kg:/m/0fbdb,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQz6vSom4P5R2QS-6tVSJP0Lg_Xc9oJUD_ZC-SyAbK5nV7W1Egb,Plants,https://en.wikipedia.org/wiki/Fragaria,"Fragaria is a genus of flowering plants in the rose family, Rosaceae, commonly known as strawberries for their edible fruits. There are more than 20 described species and many hybrids and cultivars. "
strawberries,1521.695922851562,Strawberry,Thing,kg:/g/12mb3g0p7,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS-9pP5DHlZzdv4v6CoLEg3OgrneQdMVO1Ap4sTBh_tLjn_kQLT,Plants,,
strawberries,790.7366943359375,Strawberry,Thing,kg:/m/07fbm7,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTtnFtZC52LzwW7ou7ga3hN7_SVDWhKBuAswAkm-yPxOdoz9a9p,Fruit,https://en.wikipedia.org/wiki/Strawberry,"The garden strawberry is a widely grown hybrid species of the genus Fragaria, collectively known as the strawberries, which are cultivated worldwide for their fruit. "
strawberries,214.2351531982422,Wild strawberry,Thing,kg:/m/07fdw7,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQURnaLZJquED_u5NxGipPIuKj0uIsaz2ledMabczPfu0vEXIgd,Plants,https://en.wikipedia.org/wiki/Fragaria_vesca,"Fragaria vesca, commonly called wild strawberry, woodland strawberry, Alpine strawberry, Carpathian Strawberry, European strawberry, or fraisier des bois, is a perennial herbaceous plant in the Rose family that grows naturally throughout much of the Northern Hemisphere, and that produces edible fruits."
strawberries,201.9430847167969,Strawberries and Cream,Thing,kg:/g/121z_5zj,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuAuDuo-rfwHM5G_vVLOp7kvkyT68PS4E7pDlNigd7E4UH4XYO,,,
strawberries,147.5208435058594,Wild Strawberries,Movie Thing CreativeWork,kg:/m/08239,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSqbzvLvt8c7CVaWYZDbE_dgg7h5Q-BIWguhgHx_x_OiEzVYQOw,1957 film,https://en.wikipedia.org/wiki/Wild_Strawberries_(film),"Wild Strawberries is a 1957 Swedish drama film written and directed by Ingmar Bergman. The original Swedish title is Smultronstället, which literally means ""The wild strawberry patch"" but idiomatically signifies an underrated gem of a place, often with personal or sentimental value. "
strawberries,101.6754760742188,Hydnellum peckii,Thing,kg:/m/03cbrzj,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT_p-Pgt4IbLmhd2Y6WjMsOgHGoBsseqXAUIbP9e8GrnGMY9E0P,Fungus,https://en.wikipedia.org/wiki/Hydnellum_peckii,"Hydnellum peckii is an inedible fungus, and a member of the genus Hydnellum of the family Bankeraceae. It is a hydnoid species, producing spores on the surface of vertical spines or tooth-like projections that hang from the undersurface of the fruit bodies. "
strawberries,72.39498901367188,Mock strawberry,Thing,kg:/m/07sbs1,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTkYS8EPSuCLGEwliP0guP73vcyuIc-_7GnA_Bbjv9yFZzsvZnA,Plants,https://en.wikipedia.org/wiki/Mock_strawberry,"Duchesnea indica, known commonly by the names mock strawberry, Indian strawberry, or false strawberry, is a flowering plant in the family Rosaceae. It has foliage and an aggregate accessory fruit similar to that of a true strawberry. It has yellow flowers, unlike the white or slightly pink flowers of true strawberries. "
strawberries,54.19817352294922,Strawberries,Thing MusicComposition,kg:/m/0bbvqft,,Song,https://en.wikipedia.org/wiki/Strawberries_(song),"""Strawberries"" was the lead single released from Smooth's fourth and final album, Reality. The lyrics are about eating strawberries with Hennessy with sexual overtones. "
strawberries,23.99465370178223,The Fireman,Thing MusicGroup,kg:/m/01r3jqc,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRRqxUJUo_Ixyte4vLNlminREKyf5U0qi66buVX12cTjxY60AhZ,Musical duo,https://en.wikipedia.org/wiki/The_Fireman_(band),"The Fireman is the experimental music duo of Paul McCartney and Youth formed in the early 1990s. Their music catalogue ranges from rock to electronica, evolving over more than two decades and three albums. "
strawberries,20.96228981018066,Wild Strawberries Movement,Thing Event,kg:/m/04yb7f0,,,https://en.wikipedia.org/wiki/Wild_Strawberries_Movement,The Wild Strawberries Movement is a protest movement in Taiwan begun on 6 November 2008 after the visit of the People's Republic of China's ARATS chairman Chen Yunlin to the island. 
strawberries,7.0,Strawberries,Thing,kg:/g/11fmfqs305,,,,
strawberries,7.0,Strawberries,Thing MusicAlbum,kg:/m/01p27v,,Studio album by The Damned,https://en.wikipedia.org/wiki/Strawberries_(album),Strawberries is the fifth studio album by English punk rock band the Damned. It was released in October 1982 by record label Bronze.
strawberries,7.0,Strawberries,Thing,kg:/g/1q5jxf8rf,,,,
strawberries,7.0,Strawberries,Thing,kg:/g/1q5jmmw7f,,,,
strawberries,7.0,Strawberries,Thing VisualArtwork,kg:/g/11ckvd6t7z,,Artwork,,
strawberries,7.0,Strawberries,Thing VisualArtwork,kg:/g/11bwqm4wmf,,Artwork,,
strawberries,7.0,Strawberries,Movie Thing CreativeWork,kg:/g/11d_9j3tyy,,2016 film,,
sweet potatoes,4166.3359375,Roasted sweet potato,Thing,kg:/g/1hc0g_vwn,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQPBtN5nj5TKA8OcVyrPw37INFdOuWfj_8awcfyRi2TBHQ7OKAF,Food,https://en.wikipedia.org/wiki/Roasted_sweet_potato,Roasted sweet potato is a popular winter street food in East Asia.
sweet potatoes,3880.659423828125,Daigaku-imo,Thing,kg:/g/12340wz3,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRXmtoelv62Pd6mn6peZNDrM7qPpW9cZWEiBYiYVHuekpWUu8KL,,,
sweet potatoes,24.0,Sweet Potatoes,Thing,kg:/g/1q5jrlmgz,,,,
swiss chard,9146.751953125,Beet,Thing,kg:/g/120hhr0k,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQemRpHUnY98hR0vpsifPVoZZuJqY6Yg78zgRzn1czUrnt1s41Z,Plants,https://en.wikipedia.org/wiki/Beta_vulgaris,Beta vulgaris is a plant which is included in the subfamily Betoideae of the family Amaranthaceae. It is the economically most important crop of the large order Caryophyllales. 
